id,status,scope,type,severity,file,start_line,end_line,summary,patch_path,preview_path,campaign,original_hash,reviewer_notes,decided_at,applied_at,apply_error
MEAT-9380,pending,localized,ai-sounding-staging,medium,books/symbolic-language/39-mountain.adoc,74,74,Replace “Consider the account” director cue.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9380.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9380.md,P9-C001,9bde5f09e48d6694,,,,
MEAT-9381,pending,localized,clarity,medium,books/symbolic-language/39-mountain.adoc,137,137,Split overloaded multi-dash sentence into two clear claims.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9381.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9381.md,P9-C001,8c980955e3a194e2,,,,
MEAT-9382,pending,localized,ai-sounding-staging,medium,books/symbolic-language/39-mountain.adoc,221,221,Strip soft staging and meta “ask ourselves.”,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9382.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9382.md,P9-C001,876286c80ccf9a56,,,,
MEAT-9383,pending,localized,grammar,medium,books/symbolic-language/39-mountain.adoc,231,231,Supply the missing article before island.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9383.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9383.md,P9-C001,fb1df71023070a40,,,,
MEAT-9384,pending,localized,ai-sounding-staging,low,books/symbolic-language/39-mountain.adoc,240,240,Replace residual “Here we see” cue.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9384.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9384.md,P9-C001,3d282a1c25f544be,,,,
MEAT-9385,pending,localized,tone-register,low,books/symbolic-language/39-mountain.adoc,241,241,Drop the hedging “likely.”,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9385.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9385.md,P9-C001,63042145a1446717,,,,
MEAT-9386,pending,localized,ai-sounding-staging,medium,books/symbolic-language/39-mountain.adoc,243,243,Cut “By now you should see the pattern” staging.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9386.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9386.md,P9-C001,3aa147ebfe63067a,,,,
MEAT-9387,pending,localized,grammar,medium,books/symbolic-language/40-sea-and-waters.adoc,14,14,Turn the hanging list into a complete sentence.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9387.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9387.md,P9-C001,4c4436d9206a8618,,,,
MEAT-9388,pending,localized,sentence-open,high,books/symbolic-language/40-sea-and-waters.adoc,41,41,Remove sentence-initial But.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9388.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9388.md,P9-C001,4dae31716efbe2b0,,,,
MEAT-9389,pending,localized,ai-sounding-staging,high,books/symbolic-language/40-sea-and-waters.adoc,46,46,Remove the cue “Watch.”,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9389.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9389.md,P9-C001,ca3297b1535856a1,,,,
MEAT-9390,pending,localized,grammar,medium,books/symbolic-language/40-sea-and-waters.adoc,71,71,Fix object case: they → them.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9390.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9390.md,P9-C001,24c8e0bc240c66f3,,,,
MEAT-9391,pending,localized,sentence-open,high,books/symbolic-language/40-sea-and-waters.adoc,121,121,Remove sentence-initial And.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9391.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9391.md,P9-C001,6810e2dd0f4533bd,,,,
MEAT-9392,pending,localized,sentence-open,high,books/symbolic-language/40-sea-and-waters.adoc,130,130,Remove sentence-initial That.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9392.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9392.md,P9-C001,1fd3d696179d36c7,,,,
MEAT-9393,pending,localized,sentence-open,high,books/symbolic-language/40-sea-and-waters.adoc,198,198,Remove sentence-initial And.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9393.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9393.md,P9-C001,56d0874c0e95ae97,,,,
MEAT-9394,pending,localized,ai-sounding-staging,high,books/symbolic-language/40-sea-and-waters.adoc,240,240,Remove director cue 'Mark the phrase'.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9394.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9394.md,P9-C001,6e32a6bea3074076,,,,
MEAT-9395,pending,localized,ai-sounding-staging,high,books/symbolic-language/40-sea-and-waters.adoc,244,244,Drop the director cue 'Now run'.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9395.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9395.md,P9-C001,72c21bdfabffa7cb,,,,
MEAT-9396,pending,localized,sentence-open,medium,books/symbolic-language/40-sea-and-waters.adoc,246,246,Author prose must not open with And.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9396.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9396.md,P9-C001,76e6d6abb322740e,,,,
MEAT-9397,pending,localized,sentence-open,medium,books/symbolic-language/40-sea-and-waters.adoc,288,288,Author prose must not open with But.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9397.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9397.md,P9-C001,ff6ce3012e91c5e1,,,,
MEAT-9398,pending,localized,sentence-open,high,books/symbolic-language/40-sea-and-waters.adoc,330,330,Author prose must not open with That.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9398.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9398.md,P9-C001,be9c3411807e46b4,,,,
MEAT-9399,pending,localized,ai-sounding-staging,high,books/symbolic-language/40-sea-and-waters.adoc,339,339,Remove director cue 'Notice the flag'.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9399.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9399.md,P9-C001,bc0bc79eddf49092,,,,
MEAT-9400,pending,localized,ai-sounding-staging,high,books/symbolic-language/40-sea-and-waters.adoc,383,383,Remove 'Now listen' and 'watch' director cues.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9400.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9400.md,P9-C001,149c189b49c8b0a6,,,,
MEAT-9401,pending,localized,ai-sounding-staging,high,books/symbolic-language/40-sea-and-waters.adoc,391,391,Cut meta-talk about reader habits.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9401.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9401.md,P9-C001,bb63aac6b3356651,,,,
MEAT-9402,pending,localized,ai-sounding-staging,high,books/symbolic-language/40-sea-and-waters.adoc,457,457,Remove And-open and director cue “mark for now.”,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9402.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9402.md,P9-C001,798f3a746c01aa61,,,,
MEAT-9403,pending,localized,ai-sounding-staging,high,books/symbolic-language/40-sea-and-waters.adoc,481,482,Strip dual “Notice” director cues and And-open.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9403.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9403.md,P9-C001,5bb75c973efe56ff,,,,
MEAT-9404,pending,localized,ai-sounding-staging,high,books/symbolic-language/40-sea-and-waters.adoc,501,501,Replace “Now run” presenter cue with assertion.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9404.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9404.md,P9-C001,688b77a9b86fefbc,,,,
MEAT-9405,pending,localized,ai-sounding-staging,high,books/symbolic-language/40-sea-and-waters.adoc,504,504,Remove And-open and “listen to” cue.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9405.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9405.md,P9-C001,866ad972970bde90,,,,
MEAT-9406,pending,localized,sentence-open,high,books/symbolic-language/40-sea-and-waters.adoc,557,557,Eliminate sentence-initial That.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9406.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9406.md,P9-C001,525b11bdcc045b4d,,,,
MEAT-9407,pending,localized,sentence-open,medium,books/symbolic-language/40-sea-and-waters.adoc,517,517,Drop forbidden And-open.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9407.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9407.md,P9-C001,fd284e1ce3409fba,,,,
MEAT-9408,pending,localized,sentence-open,medium,books/symbolic-language/40-sea-and-waters.adoc,559,559,Drop forbidden And-open.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9408.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9408.md,P9-C001,1a3aa45c4dbbf17b,,,,
MEAT-9409,pending,localized,sentence-open,medium,books/symbolic-language/40-sea-and-waters.adoc,569,569,Drop forbidden But-open.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9409.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9409.md,P9-C001,4cebe185e5a440a3,,,,
MEAT-9410,pending,localized,sentence-open,medium,books/symbolic-language/40-sea-and-waters.adoc,597,597,Drop leading And in author prose.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9410.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9410.md,P9-C001,0ec9405efc0b0fff,,,,
MEAT-9411,pending,localized,ai-sounding-staging,high,books/symbolic-language/40-sea-and-waters.adoc,600,600,Remove director cue 'watch the'.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9411.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9411.md,P9-C001,3ac9140f3f4a2b9b,,,,
MEAT-9412,pending,localized,grammar,high,books/symbolic-language/40-sea-and-waters.adoc,609,609,Insert missing relative 'that'.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9412.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9412.md,P9-C001,7b11f82ceb82f604,,,,
MEAT-9413,pending,localized,readability,medium,books/symbolic-language/40-sea-and-waters.adoc,614,614,Render the count as digits.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9413.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9413.md,P9-C001,99e3c4a22cd1c568,,,,
MEAT-9414,pending,localized,ai-sounding-staging,medium,books/symbolic-language/40-sea-and-waters.adoc,624,624,Replace closing-stage cue with plain claim.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9414.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9414.md,P9-C001,66c83d29494a6aa1,,,,
MEAT-9415,pending,localized,ai-sounding-staging,high,books/symbolic-language/40-sea-and-waters.adoc,636,636,Strip 'simply note that' director cue.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9415.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9415.md,P9-C001,f5a3ffdc8ad2400c,,,,
MEAT-9416,pending,localized,ai-sounding-staging,high,books/symbolic-language/40-sea-and-waters.adoc,642,642,Replace coaching meta-talk with assertive claim.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9416.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9416.md,P9-C001,4f6241778a941c79,,,,
MEAT-9417,pending,localized,sentence-open,medium,books/symbolic-language/40-sea-and-waters.adoc,647,647,Drop leading And in author prose.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9417.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9417.md,P9-C001,ee919b81162e7aea,,,,
MEAT-9418,pending,localized,sentence-open,medium,books/symbolic-language/41-trees.adoc,73,73,Strip banned And-opener in author prose.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9418.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9418.md,P9-C001,49daa7297aec4bd0,,,,
MEAT-9419,pending,localized,sentence-open,medium,books/symbolic-language/41-trees.adoc,90,90,Strip banned And-opener in author prose.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9419.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9419.md,P9-C001,e4f45f0320edeb22,,,,
MEAT-9420,pending,localized,sentence-open,medium,books/symbolic-language/41-trees.adoc,96,96,Strip banned And-opener in author prose.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9420.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9420.md,P9-C001,5dbc740e7d42f9fb,,,,
MEAT-9421,pending,localized,sentence-open,medium,books/symbolic-language/41-trees.adoc,101,101,Strip banned And-opener in author prose.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9421.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9421.md,P9-C001,05a6441a05f6ac7f,,,,
MEAT-9422,pending,localized,sentence-open,medium,books/symbolic-language/41-trees.adoc,118,118,Strip banned And-opener in author prose.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9422.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9422.md,P9-C001,144508fc511449aa,,,,
MEAT-9423,pending,localized,sentence-open,medium,books/symbolic-language/41-trees.adoc,139,139,Strip banned And-opener in author prose.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9423.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9423.md,P9-C001,c405fe5e05602535,,,,
MEAT-9424,pending,localized,ai-sounding-staging,high,books/symbolic-language/41-trees.adoc,107,108,Remove director cue and merge the redundant follow-on.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9424.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9424.md,P9-C001,efd3e14d819fe83b,,,,
MEAT-9425,pending,localized,grammar,high,books/symbolic-language/41-trees.adoc,167,167,Fix unclear verb and subject-complement mismatch.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9425.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9425.md,P9-C001,67160586827e95e3,,,,
MEAT-9426,pending,localized,ai-sounding-staging,medium,books/symbolic-language/41x-the-parable-of-the-vineyard.adoc,31,31,Removes imperative director cue 'Walk the parable'.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9426.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9426.md,P9-C001,7f5d33a68bf8bd56,,,,
MEAT-9427,pending,localized,ai-sounding-staging,medium,books/symbolic-language/41x-the-parable-of-the-vineyard.adoc,47,47,Removes 'Read the...' director cue.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9427.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9427.md,P9-C001,44680b14b2270edf,,,,
MEAT-9428,pending,localized,ai-sounding-staging,medium,books/symbolic-language/41x-the-parable-of-the-vineyard.adoc,60,60,Removes imperative 'Redraw...' staging.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9428.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9428.md,P9-C001,37cbc8094d8b16a6,,,,
MEAT-9429,pending,localized,ai-sounding-staging,medium,books/symbolic-language/41x-the-parable-of-the-vineyard.adoc,151,151,Converts parallel imperatives into direct assertion.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9429.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9429.md,P9-C001,a36d19c6eb38f298,,,,
MEAT-9430,pending,localized,clarity,medium,books/symbolic-language/41x-the-parable-of-the-vineyard.adoc,173,173,Make the referent of 'the first' explicit.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9430.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9430.md,P9-C001,136a4c4630f913dd,,,,
MEAT-9431,pending,localized,clarity,low,books/symbolic-language/41x-the-parable-of-the-vineyard.adoc,188,188,Mark the reduced relative clause with 'that'.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9431.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9431.md,P9-C001,ae7da583f879016c,,,,
MEAT-9432,pending,localized,ai-sounding-staging,high,books/symbolic-language/42-grass.adoc,71,71,Remove director cue “Mark”.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9432.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9432.md,P9-C001,af7373797ef1c79b,,,,
MEAT-9433,pending,localized,sentence-open,high,books/symbolic-language/42-grass.adoc,65,65,Replace sentence-initial “That” with “This”.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9433.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9433.md,P9-C001,db434a05ec5efa6d,,,,
MEAT-9434,pending,localized,sentence-open,high,books/symbolic-language/42-grass.adoc,86,86,Replace sentence-initial “That” with “This”.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9434.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9434.md,P9-C001,0f9fe9198ab6b059,,,,
MEAT-9435,pending,localized,sentence-open,high,books/symbolic-language/42-grass.adoc,108,108,Fix “That” opens in body and footnote.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9435.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9435.md,P9-C001,10c43b152a9ee4c6,,,,
MEAT-9436,pending,localized,clarity,medium,books/symbolic-language/42-grass.adoc,107,107,Restore missing “are” in the parallel list.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9436.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9436.md,P9-C001,6ce925f7183e92f9,,,,
MEAT-9437,pending,localized,sentence-open,high,books/symbolic-language/43-garments.adoc,30,30,Remove forbidden sentence-initial But.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9437.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9437.md,P9-C001,6f7306cd3e5d9d06,,,,
MEAT-9438,pending,localized,sentence-open,high,books/symbolic-language/43-garments.adoc,42,42,Remove forbidden sentence-initial And.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9438.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9438.md,P9-C001,68eca49fe707e093,,,,
MEAT-9439,pending,localized,sentence-open,high,books/symbolic-language/43-garments.adoc,56,56,Remove forbidden sentence-initial That.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9439.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9439.md,P9-C001,73f6293642d702a8,,,,
MEAT-9440,pending,localized,sentence-open,high,books/symbolic-language/43-garments.adoc,89,89,Remove But and residual director cue.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9440.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9440.md,P9-C001,dc8ea9fc695d9a21,,,,
MEAT-9441,pending,localized,sentence-open,high,books/symbolic-language/43-garments.adoc,113,113,Remove forbidden sentence-initial And.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9441.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9441.md,P9-C001,5f52b066173a885b,,,,
MEAT-9442,pending,localized,sentence-open,high,books/symbolic-language/43-garments.adoc,154,154,Remove forbidden sentence-initial And.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9442.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9442.md,P9-C001,e046d4dbb75bab52,,,,
MEAT-9443,pending,localized,ai-sounding-staging,high,books/symbolic-language/43-garments.adoc,169,169,Remove residual presenter staging.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9443.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9443.md,P9-C001,b687847d03f06ab4,,,,
MEAT-9444,pending,localized,tone-register,medium,books/symbolic-language/43-garments.adoc,178,178,Strip hedging meta-clause.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9444.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9444.md,P9-C001,3319a56f61404935,,,,
MEAT-9445,pending,localized,sentence-open,medium,books/symbolic-language/43-garments.adoc,179,179,Remove leading And.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9445.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9445.md,P9-C001,29737ffdb70ffdd9,,,,
MEAT-9446,pending,localized,sentence-open,medium,books/symbolic-language/43-garments.adoc,183,183,Remove leading And.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9446.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9446.md,P9-C001,2c6efa90bdb70e3e,,,,
MEAT-9447,pending,localized,bad-metaphor,medium,books/symbolic-language/43-garments.adoc,190,190,Drop modern retail image.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9447.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9447.md,P9-C001,0f56b66aaf612549,,,,
MEAT-9448,pending,localized,ai-sounding-staging,high,books/symbolic-language/43-garments.adoc,195,195,Replace director cue with assertion.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9448.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9448.md,P9-C001,d2eb2d5c261020e3,,,,
MEAT-9449,pending,localized,ai-sounding-staging,high,books/symbolic-language/43-garments.adoc,200,200,Remove “Now walk down” staging.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9449.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9449.md,P9-C001,94771be224950cef,,,,
MEAT-9450,pending,localized,sentence-open,medium,books/symbolic-language/43-garments.adoc,208,208,Replace leading But with Yet.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9450.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9450.md,P9-C001,29f0a8772602181b,,,,
MEAT-9451,pending,localized,sentence-open,medium,books/symbolic-language/43-garments.adoc,210,210,Remove leading And.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9451.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9451.md,P9-C001,39fc809d8f7dd75f,,,,
MEAT-9452,pending,localized,grammar,high,books/symbolic-language/44-the-bow.adoc,26,26,"Restore the missing parallel verb ""are.""",books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9452.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9452.md,P9-C001,ff90ade587aadb33,,,,
MEAT-9453,pending,localized,sentence-open,medium,books/symbolic-language/44-the-bow.adoc,13,13,Remove sentence-initial But.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9453.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9453.md,P9-C001,55822c2f850d5f00,,,,
MEAT-9454,pending,localized,ai-sounding-staging,medium,books/symbolic-language/44-the-bow.adoc,25,25,Replace the director cue with an assertion.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9454.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9454.md,P9-C001,1eb99a83d6851455,,,,
MEAT-9455,pending,localized,sentence-open,medium,books/symbolic-language/44-the-bow.adoc,28,28,Remove sentence-initial That.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9455.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9455.md,P9-C001,8facf66bcdf7303c,,,,
MEAT-9456,pending,localized,tone-register,high,books/symbolic-language/44-the-bow.adoc,51,51,Cut the meta-talk that leaves a debate open.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9456.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9456.md,P9-C001,81c0d452de60e565,,,,
